"gene","spearman_correlation","p_value","cancer_type"
"SVIL",0.53776666459201,4.16663179502793e-15,"PAAD"
"HSPB8",0.53742984689205,4.36583238442621e-15,"PAAD"
"TDO2",0.537398515012984,4.38482839677626e-15,"PAAD"
"CHSY3",0.536411560822405,5.02628815807724e-15,"PAAD"
"PLXND1",0.536012079364313,5.31120091035311e-15,"PAAD"
"COL1A1",0.53576729905911,5.4935049338097e-15,"PAAD"
"PLEKHO1",0.535573433057389,5.64221056702891e-15,"PAAD"
"POSTN",0.535397191237642,5.78080199364697e-15,"PAAD"
"SEC23A",0.535379567055668,5.79484250656346e-15,"PAAD"
"SAMD4A",0.534514023896469,6.5268998990998e-15,"PAAD"
"TCEAL7",0.534030338013387,6.97452322051512e-15,"PAAD"
"TAGLN",0.533957883043047,7.0441058082686e-15,"PAAD"
"TWIST2",0.533538819160539,7.46004690847775e-15,"PAAD"
"MYL9",0.532514658363569,8.58003208172762e-15,"PAAD"
"TMEM35A",0.53213084284501,9.04069592150003e-15,"PAAD"
"ACTG2",0.532005515328746,9.19627850197931e-15,"PAAD"
"FKBP14",0.531888020782249,9.34450816579895e-15,"PAAD"
"FBXL7",0.531482664596832,9.87401465936257e-15,"PAAD"
"TNFAIP6",0.531300548049761,1.01213352846038e-14,"PAAD"
"CHSY1",0.530344925738247,1.15215164032739e-14,"PAAD"
"SPSB1",0.530045314644678,1.19981921508508e-14,"PAAD"
"DPYSL3",0.529965026704572,1.21291636727624e-14,"PAAD"
"CCIN",0.529851448642957,1.23168255470722e-14,"PAAD"
"MMP14",0.529714371672044,1.25470889567457e-14,"PAAD"
"ROBO1",0.529062276938982,1.37012649690675e-14,"PAAD"
"MRAS",0.528948698877368,1.39126166140675e-14,"PAAD"
"RSPO3",0.528721542754139,1.4344904836599e-14,"PAAD"
"TUBB",0.526874920131686,1.83805826684014e-14,"PAAD"
"ZNF469",0.525899715395756,2.09388300860479e-14,"PAAD"
"MEX3B",0.525609895514396,2.1763880647226e-14,"PAAD"
"PCOLCE",0.525508066907431,2.20612236522901e-14,"PAAD"
"NEXN",0.525429737209766,2.2292641643916e-14,"PAAD"
"ADAMTS7",0.525118376661547,2.3236165572347e-14,"PAAD"
"COL5A1",0.524393826958146,2.55850862667743e-14,"PAAD"
"FOXA3",-0.524107923561668,2.65743368354141e-14,"PAAD"
"SORCS2",0.523914057559947,2.72662504446571e-14,"PAAD"
"WASF1",0.52354394973848,2.86362970590566e-14,"PAAD"
"GFPT2",0.523357916706526,2.93500701772564e-14,"PAAD"
"NID2",0.523316793615252,2.95101774556255e-14,"PAAD"
"CHN1",0.522574619729875,3.2550508419741e-14,"PAAD"
"UBE2E2",0.521957773360763,3.5308042200802e-14,"PAAD"
"CORO1C",0.521344843476534,3.82731838863731e-14,"PAAD"
"TUBB6",0.520373555225488,4.34757588891608e-14,"PAAD"
"RBPMS2",0.519974073767396,4.58101878496516e-14,"PAAD"
"ACTA2",0.519838955038924,4.66270917833765e-14,"PAAD"
"PLXNA4",0.519731251704634,4.72884033037306e-14,"PAAD"
"QKI",0.5189910360617,5.20873356073024e-14,"PAAD"
"CALU",0.518197947872841,5.77557550749022e-14,"PAAD"
"MLLT11",0.518123534660059,5.83174695729703e-14,"PAAD"
"ABL2",0.516758639678246,6.96172195369717e-14,"PAAD"
"TIMP2",0.516180958157966,7.50184920541104e-14,"PAAD"
"COL15A1",0.515601318395245,8.08478410137372e-14,"PAAD"
"FAP",0.515391786453991,8.30618543586061e-14,"PAAD"
"TMEM125",-0.515295832574351,8.40953699550692e-14,"PAAD"
"COL4A2",0.515250792998194,8.45848014267475e-14,"PAAD"
"PDPN",0.514209008019249,9.67126649983426e-14,"PAAD"
"TLN1",0.514048432139036,9.87267936980355e-14,"PAAD"
"KCNMB1",0.513171139525187,1.10473711840194e-13,"PAAD"
"SPON1",0.512501420610151,1.20347399227768e-13,"PAAD"
"P3H1",0.512470088731085,1.20829792465152e-13,"PAAD"
"CRYAB",0.511647626905602,1.34188460667349e-13,"PAAD"
"COL1A2",0.511534048843988,1.36142769559045e-13,"PAAD"
"PPP1R18",0.51144005320679,1.37781076661149e-13,"PAAD"
"VASH2",0.511412637812607,1.38262523819528e-13,"PAAD"
"SPOCK1",0.511398930115516,1.38503861687031e-13,"PAAD"
"KANK2",0.510701795806297,1.51334010021678e-13,"PAAD"
"GPR176",0.510688088109205,1.51597551534024e-13,"PAAD"
"CAMK2A",0.510180903316824,1.6166923170745e-13,"PAAD"
"GDF6",0.510180903316824,1.6166923170745e-13,"PAAD"
"CHST11",0.509708966888392,1.71624636773926e-13,"PAAD"
"TCF7L1",0.509661969069793,1.72648138891711e-13,"PAAD"
"MAP7D1",0.509148909550087,1.8421540548908e-13,"PAAD"
"AXL",0.509029456761148,1.87015009033507e-13,"PAAD"
"C18orf54",0.508929586396625,1.89387436325255e-13,"PAAD"
"LPAR1",0.508404777422269,2.02344267143347e-13,"PAAD"
"LRRC8C",0.508351904876346,2.03696515366367e-13,"PAAD"
"KLHL4",0.507474612262497,2.27461658956367e-13,"PAAD"
"ELK3",0.507192625350903,2.35658686854929e-13,"PAAD"
"C1orf216",0.506579695466674,2.54480535465385e-13,"PAAD"
"ZNF532",0.506078385401618,2.70956147069342e-13,"PAAD"
"SSC5D",0.504823151996535,3.16899569702404e-13,"PAAD"
"MSRB3",0.504678242055855,3.22668525985746e-13,"PAAD"
"TGFBI",0.504423670538444,3.33051785314994e-13,"PAAD"
"MSANTD3-TMEFF1",0.503936068170479,3.53855844722109e-13,"PAAD"
"THBS1",0.503701079077484,3.64328546035226e-13,"PAAD"
"FYTTD1",0.503301597619392,3.82828779604333e-13,"PAAD"
"RCAN1",0.50302156895024,3.96339141150418e-13,"PAAD"
"STARD9",0.502710208402021,4.11906399034362e-13,"PAAD"
"UCN2",0.502607405722913,4.17175813680506e-13,"PAAD"
"SLC12A4",0.502302893974163,4.33172424407059e-13,"PAAD"
"CSPG4",0.502228480761381,4.37171396673613e-13,"PAAD"
"TSHZ3",0.502036573002102,4.47651142596476e-13,"PAAD"
"SH3PXD2B",0.50170954651435,4.66075659066306e-13,"PAAD"
"LIMS1",0.501476515663797,4.79652852696581e-13,"PAAD"
"GXYLT2",0.49953002267682,6.09150837252148e-13,"PAAD"
