"gene","spearman_correlation","p_value","cancer_type"
"DDR2",0.53882088077325,8.59857396819767e-15,"LAML"
"KCNE4",0.538279893040635,9.25153864485507e-15,"LAML"
"TM4SF18",0.537980691369392,9.6331906604155e-15,"LAML"
"ADGRF5",0.537688686000431,1.00204530138124e-14,"LAML"
"THY1",0.536831617090651,1.12469044428205e-14,"LAML"
"ITGBL1",0.536425358274547,1.18782638564869e-14,"LAML"
"COL5A3",0.535364240305731,1.36948689110695e-14,"LAML"
"RSPO1",0.534801549924194,1.4765362473971e-14,"LAML"
"EBF3",0.534714675927238,1.49377486763881e-14,"LAML"
"COL8A1",0.5343733214867,1.56343175898536e-14,"LAML"
"EFEMP1",0.534267183853409,1.58572870111904e-14,"LAML"
"FBLIM1",0.53337680442657,1.78540055370269e-14,"LAML"
"NGFR",0.532937151107256,1.89283640545508e-14,"LAML"
"COL16A1",0.532473674144323,2.01291690777123e-14,"LAML"
"PRELP",0.532371052943271,2.04049233154004e-14,"LAML"
"DNASE1L3",0.531477508432533,2.29669110198888e-14,"LAML"
"SLCO1C1",0.528427551665286,3.43007253255633e-14,"LAML"
"EML1",0.527153404757694,4.05099199053883e-14,"LAML"
"EMCN",0.526902646713464,4.18549201795112e-14,"LAML"
"NR2F2",0.526813981126116,4.23408377467402e-14,"LAML"
"CCDC80",0.52586621269719,4.78908761233479e-14,"LAML"
"MGP",0.52477913452084,5.51320764776413e-14,"LAML"
"AMPD1",0.52474752487293,5.53578519553414e-14,"LAML"
"TMEM26",0.52456098756666,5.67086803979864e-14,"LAML"
"SULF1",0.522749710874208,7.16116708553718e-14,"LAML"
"SLC19A3",0.521956683083427,7.92796501094059e-14,"LAML"
"EPAS1",0.521763296147305,8.12676130131865e-14,"LAML"
"RAI14",0.521669701178024,8.22471038804415e-14,"LAML"
"ERRFI1",0.521641585898363,8.2543576247331e-14,"LAML"
"ANK2",0.520944223836775,9.02395914873785e-14,"LAML"
"NNMT",0.519917962629732,1.02851142945904e-13,"LAML"
"ADAMTS9",0.519893782263859,1.03168093179889e-13,"LAML"
"SORBS2",0.51696519161191,1.49488890879105e-13,"LAML"
"NFIB",0.516819460212808,1.52259175156591e-13,"LAML"
"ADAM33",0.516425666199525,1.5999751581079e-13,"LAML"
"PALMD",0.515688820032186,1.75519031522027e-13,"LAML"
"FMOD",0.515290163182711,1.84518229136943e-13,"LAML"
"C1S",0.514415840592711,2.05856793334957e-13,"LAML"
"GJA1",0.513675234261097,2.25796194860757e-13,"LAML"
"COL4A1",0.51257091967158,2.59063466203691e-13,"LAML"
"TMEM47",0.510137971508992,3.50068857108203e-13,"LAML"
"HEPH",0.509817983372214,3.64143575497972e-13,"LAML"
"HMGCLL1",0.509138205878497,3.95896013101413e-13,"LAML"
"PGR",0.507825998783117,4.64988272779579e-13,"LAML"
"HTRA1",0.507577898342519,4.79310702431938e-13,"LAML"
"EYA1",0.50562255191861,6.08249926295869e-13,"LAML"
"LPL",0.505230722275823,6.37875867004229e-13,"LAML"
"ALPL",0.504977569040998,6.57758352308239e-13,"LAML"
"CP",0.504553039893301,6.92462105373798e-13,"LAML"
"OLFML3",0.504289602613409,7.14886243579617e-13,"LAML"
"FLT1",0.501381099984452,1.01452568759873e-12,"LAML"
"LEPR",0.499993176093,1.19757842399027e-12,"LAML"
"PODN",0.499285999544805,1.30282336892596e-12,"LAML"
"SLCO2B1",0.499004164164363,1.34722833090978e-12,"LAML"
"COL15A1",0.498989702178394,1.34954618280742e-12,"LAML"
"EYA2",0.498685752719661,1.39916796408292e-12,"LAML"
"ENPEP",0.497719254813689,1.56903628214044e-12,"LAML"
"FGF14",0.497617829597635,1.58798400974611e-12,"LAML"
"CPXM2",0.49729431786194,1.64991960660749e-12,"LAML"
"CBLN2",0.496545345633547,1.80245986788987e-12,"LAML"
"SLIT2",0.49590119260734,1.94455082447525e-12,"LAML"
"GABRA2",0.494691177452635,2.24148308943395e-12,"LAML"
"VEGFC",0.494383566709542,2.32373382827797e-12,"LAML"
"A2M",0.494096634821854,2.40309587249482e-12,"LAML"
