"gene","spearman_correlation","p_value","cancer_type"
"SPRED3",0.428457371546135,8.31108305516397e-29,"KIRC"
"CCDC80",0.428405296680935,8.45225375048426e-29,"KIRC"
"PCOLCE",0.428203658862918,9.02161686065985e-29,"KIRC"
"CSRP1",0.42777293311128,1.03680821810398e-28,"KIRC"
"COL4A1",0.42740719077779,1.16662037058187e-28,"KIRC"
"ENC1",0.427230048105425,1.23515135934453e-28,"KIRC"
"KPNA2",0.426107885305889,1.77183317043927e-28,"KIRC"
"LOXL1",0.425890435806552,1.89985389931141e-28,"KIRC"
"ZCCHC24",0.425706475966667,2.01527459074514e-28,"KIRC"
"ARHGAP1",0.424641805477243,2.83312858882e-28,"KIRC"
"CCIN",0.424612706850365,2.85957856268198e-28,"KIRC"
"NDE1",0.424491983316536,2.97194807308459e-28,"KIRC"
"CMTM7",0.424187336282836,3.27531162565447e-28,"KIRC"
"CD44",0.423036453249033,4.72420563553505e-28,"KIRC"
"C3orf80",0.42191793778857,6.7350995271537e-28,"KIRC"
"OLFML2B",0.421697800019355,7.22084688132734e-28,"KIRC"
"GLT8D2",0.421134541273307,8.62722372482289e-28,"KIRC"
"CKAP4",0.420974610004871,9.07377696572539e-28,"KIRC"
"TNKS1BP1",0.420625275530849,1.01302491077911e-27,"KIRC"
"CDR2L",0.420482244616873,1.05971286792359e-27,"KIRC"
"MGP",0.419594716799815,1.40088072363906e-27,"KIRC"
"C12orf60",0.419332216969109,1.52118678522612e-27,"KIRC"
"TLN1",0.418730491772111,1.83689694796571e-27,"KIRC"
"SLC24A3",0.418123971229139,2.22061002780337e-27,"KIRC"
"LRP1",0.418041906011008,2.27827862240046e-27,"KIRC"
"TMEM181",0.417891383988997,2.38792977119414e-27,"KIRC"
"ELK3",0.417697211358227,2.53712093890772e-27,"KIRC"
"PCDH7",0.417158914332033,3.00065586921589e-27,"KIRC"
"SERPINB8",0.416998568330972,3.154266966909e-27,"KIRC"
"GNAI2",0.416887497749895,3.26520718403252e-27,"KIRC"
"ASPN",0.416521237000624,3.65910436957647e-27,"KIRC"
"ADAM17",0.416231546262205,4.00363797452131e-27,"KIRC"
"CHSY3",0.416061972460243,4.22000585839829e-27,"KIRC"
"CRISPLD2",0.415336734703423,5.28356099757253e-27,"KIRC"
"HK1",0.41405223000207,7.85653580793067e-27,"KIRC"
"RUNX1",0.414029782598753,7.91107641599849e-27,"KIRC"
"ITGA5",0.413675756461913,8.82247332236546e-27,"KIRC"
"PCSK7",0.41296371238672,1.09815300955759e-26,"KIRC"
"MCRIP2",-0.412341380162428,1.32913841771852e-26,"KIRC"
"ULBP2",0.412050134176667,1.45314973112724e-26,"KIRC"
"PREP",0.412018536734815,1.46727331174716e-26,"KIRC"
"SEMA7A",0.411879912354978,1.53085775506921e-26,"KIRC"
"ARHGAP23",0.411634572086623,1.65013916705054e-26,"KIRC"
"SRPX",0.411540453701584,1.69829870380275e-26,"KIRC"
"ANTXR2",0.410885876015714,2.07393238945505e-26,"KIRC"
"ECM1",0.40979665853906,2.88916818378582e-26,"KIRC"
"ZDHHC20",0.408685978649073,4.04616220850091e-26,"KIRC"
"MYO1D",0.408672577601135,4.06260671684757e-26,"KIRC"
"RND3",0.408030804785055,4.93251957349805e-26,"KIRC"
"HMSD",0.407324313037791,6.10406314698985e-26,"KIRC"
"ZYX",0.40712982407848,6.47229321135081e-26,"KIRC"
"WDR82",0.406677713675876,7.41531408610473e-26,"KIRC"
"SDC3",0.4056905722665,9.97223426303484e-26,"KIRC"
"NRBP1",0.405683625495035,9.99301139456782e-26,"KIRC"
"EFEMP1",0.405345566564249,1.10575453986199e-25,"KIRC"
"MAP7D1",0.405210959906715,1.15119640743546e-25,"KIRC"
"CCL26",0.405067162273613,1.20178166150593e-25,"KIRC"
"CFHR1",0.404991307140308,1.22934510546928e-25,"KIRC"
"DPYSL3",0.40483033904031,1.28992320500982e-25,"KIRC"
"FKBP7",0.404169695889803,1.57101783945253e-25,"KIRC"
"KCTD10",0.403932002254218,1.68631439779643e-25,"KIRC"
"P3H3",0.403853902916811,1.72599346692763e-25,"KIRC"
"FILIP1L",0.403694749272047,1.80973184399869e-25,"KIRC"
"CDH11",0.403482794979988,1.92751614668452e-25,"KIRC"
"SLC9A1",0.40331008476255,2.02907010454377e-25,"KIRC"
"MPZL1",0.40308755478856,2.16774980837277e-25,"KIRC"
"SMOC2",0.403075190572183,2.17572410383385e-25,"KIRC"
"COL16A1",0.402975188168029,2.24129543453917e-25,"KIRC"
"LUM",0.402211276593948,2.81100042701112e-25,"KIRC"
"SLIT3",0.40181984675851,3.15618801625937e-25,"KIRC"
"ANKRD50",0.401746231717609,3.22563729294687e-25,"KIRC"
"RNF24",0.401467842443216,3.5022020901634e-25,"KIRC"
"ARL4C",0.401384869997468,3.5890748115693e-25,"KIRC"
"FSTL1",0.401306744739273,3.67281808514817e-25,"KIRC"
"DDR2",0.401225249778501,3.76223171531345e-25,"KIRC"
"ADAMTS12",0.401135045432608,3.86371128779891e-25,"KIRC"
"CAP1",0.40066315746796,4.44034192592786e-25,"KIRC"
"IL1R1",0.400490162121843,4.67239162499985e-25,"KIRC"
"NUAK1",0.400484952043244,4.67956307114458e-25,"KIRC"
"FBN2",0.399984810418532,5.42112725577302e-25,"KIRC"
"MARCKSL1",0.399905648328774,5.54869947102472e-25,"KIRC"
"OXTR",0.399839965049322,5.6567990840498e-25,"KIRC"
"RSU1",0.399772285869114,5.77036084588804e-25,"KIRC"
"PTGIS",0.399205320450232,6.81458093755746e-25,"KIRC"
"GNB4",0.399204050331568,6.81711815659204e-25,"KIRC"
"SYT11",0.399064518724114,7.10161093137659e-25,"KIRC"
"PDE3A",0.398911430543987,7.4272554552564e-25,"KIRC"
"SLC35E4",0.398730218307741,7.83184102543941e-25,"KIRC"
"MEIS3",0.398562614485746,8.2253961359322e-25,"KIRC"
"INAFM2",0.398411988780579,8.59572381005074e-25,"KIRC"
"CNN2",0.398160064631806,9.25227374145084e-25,"KIRC"
"RGS3",0.397844867836963,1.01438861371887e-24,"KIRC"
"KDM5B",0.397561112959236,1.10188893017716e-24,"KIRC"
"ELN",0.39748055114687,1.12806331015994e-24,"KIRC"
"PHF20",0.397275569547066,1.19746460363246e-24,"KIRC"
"SFXN4",-0.396840929756282,1.35888479720514e-24,"KIRC"
"THBD",0.396358621634436,1.56325772491329e-24,"KIRC"
"KIF3C",0.396216057294663,1.62928596150599e-24,"KIRC"
"MEX3D",0.396144541837675,1.6634386534104e-24,"KIRC"
"SMARCD2",0.396099698872619,1.68521360404237e-24,"KIRC"
"PODNL1",0.396049417674809,1.70996438338316e-24,"KIRC"
"C1RL",0.395617909166554,1.9376884379416e-24,"KIRC"
"AOC3",0.395459973798875,2.02832256876986e-24,"KIRC"
"EPB41L2",0.395259528337154,2.14940552503883e-24,"KIRC"
"CCDC3",0.395254033129875,2.15282369003853e-24,"KIRC"
"TMEM158",0.395166161654997,2.20821746602574e-24,"KIRC"
"COL13A1",0.394886839232199,2.39382454818104e-24,"KIRC"
"NID2",0.394202893292335,2.91591862352898e-24,"KIRC"
"CBX2",0.393025130400288,4.09122910455499e-24,"KIRC"
"NAV3",0.39279544628852,4.3698610473627e-24,"KIRC"
"NXN",0.392564362454142,4.66909957141277e-24,"KIRC"
"CFHR3",0.391896559015284,5.65241497988674e-24,"KIRC"
"ACTA2",0.391709494831286,5.96279827237464e-24,"KIRC"
"PANX1",0.391684999685634,6.00466866097527e-24,"KIRC"
"TBX18",0.391337893276722,6.63016837559684e-24,"KIRC"
"CALU",0.390712555363649,7.92368343316193e-24,"KIRC"
"PDLIM3",0.390125656857987,9.36312697653632e-24,"KIRC"
"SEC24D",0.390027961404059,9.6266261639771e-24,"KIRC"
"CNN1",0.389801050816719,1.02672385857368e-23,"KIRC"
"ZSWIM4",0.389340516157675,1.16996700549947e-23,"KIRC"
"CDC42EP1",0.389057849953088,1.267484652559e-23,"KIRC"
"ABL2",0.388985427268484,1.29373570656175e-23,"KIRC"
"ADAM15",0.388882755023058,1.33187410975438e-23,"KIRC"
"MEX3B",0.388591042463094,1.44639890704319e-23,"KIRC"
"MAP1B",0.387472586336392,1.98295176842487e-23,"KIRC"
"SYNPO2",0.387117652971936,2.19121829965473e-23,"KIRC"
"MLLT11",0.386869824307832,2.34930482730505e-23,"KIRC"
"GUCY1A2",0.386727700621473,2.44499236515023e-23,"KIRC"
"NXPE3",0.386724901176256,2.44691529545217e-23,"KIRC"
"FKBP1C",0.386621866039784,2.51873866335078e-23,"KIRC"
"PRR16",0.386229710422252,2.8116554069553e-23,"KIRC"
