"gene","spearman_correlation","p_value","cancer_type"
"FAM76A",0.43352056407436,6.57980030875437e-05,"ACC"
"MOBP",0.432666154392129,6.82665248361324e-05,"ACC"
"TNFRSF21",0.431653043646092,7.13047737325446e-05,"ACC"
"DNTTIP2",0.431525131287991,7.1697163647854e-05,"ACC"
"GLIPR2",0.430719283431958,7.42156188649665e-05,"ACC"
"GPATCH3",0.430463458715757,7.50321191176234e-05,"ACC"
"AGRN",0.429056422776651,7.96736752207944e-05,"ACC"
"B4GALT1",0.42885176300369,8.03705547799754e-05,"ACC"
"CTNS",0.428685476938159,8.09409232268787e-05,"ACC"
"TKTL1",0.428563806565758,8.13606312409008e-05,"ACC"
"TRPC4",0.428365696042908,8.20483399578676e-05,"ACC"
"LRCH1",0.427674969309165,8.44884290949551e-05,"ACC"
"COA7",0.427342397178104,8.56871040494517e-05,"ACC"
"CALCRL",0.42656213179369,8.85614722759375e-05,"ACC"
"MYO1E",0.426344680784919,8.93782880381323e-05,"ACC"
"KDELR2",0.425999317418048,9.06899329151121e-05,"ACC"
"CMPK1",0.425129513382964,9.40727041305242e-05,"ACC"
"C22orf23",0.42409342328235,9.82544834802621e-05,"ACC"
"EPS8",0.423773642387099,9.9579487552125e-05,"ACC"
"COL4A1",0.423505026435087,0.00010070524736721,"ACC"
"PECAM1",0.423338740369557,0.00010140803516662,"ACC"
"TNFSF15",0.422146640536877,0.000106580715555083,"ACC"
"CTSL",0.42185495701559,0.000107882996960633,"ACC"
"NRARP",0.421432846233859,0.000109793671310309,"ACC"
"IRAK4",0.421381681290618,0.000110027382503248,"ACC"
"PKD1L1",0.421215395225088,0.000110790124702974,"ACC"
"GCLM",0.420959570508887,0.00011197312617453,"ACC"
"SEMA5A",0.420383964897434,0.000114677707804102,"ACC"
"PPP1R12B",0.420217678831903,0.000115470200567953,"ACC"
"ELN",0.41943741344749,0.000119256882013645,"ACC"
"DNAJC10",0.419066467608999,0.000121097067584996,"ACC"
"EIF3I",0.418964137722518,0.00012160930303156,"ACC"
"FZD4",0.418925764015088,0.000121801906986324,"ACC"
"P4HA2",0.418682730534697,0.000123028292824891,"ACC"
"JAK1",0.418529235704976,0.000123808720534158,"ACC"
"LRRC15",0.418422703634854,0.000124353057561491,"ACC"
"SGTB",0.418324575932015,0.000124856407187592,"ACC"
"CTTNBP2NL",0.417390815717881,0.000129741234184793,"ACC"
"ITGA6",0.417390815717881,0.000129741234184793,"ACC"
"RAP2A",0.41712219976587,0.000131178807086002,"ACC"
"GRN",0.415843076184865,0.000138228420915962,"ACC"
"KCNN3",0.415766328770005,0.000138662323346425,"ACC"
"RASL11A",0.415715163826764,0.000138952289893292,"ACC"
"SYF2",0.414870942263301,0.000143818289260032,"ACC"
"IRF4",0.414370042339005,0.000146779279368656,"ACC"
"VEGFC",0.414333710359278,0.000146996223560951,"ACC"
