"gene","spearman_correlation","p_value","cancer_type"
"CDH13",0.713054614761345,1.59450279656136e-25,"TGCT"
"SORCS2",0.712830162061371,1.67696638777349e-25,"TGCT"
"TMCO3",0.712823839450104,1.6793488820137e-25,"TGCT"
"EPHA2",0.712574096305063,1.77616050510891e-25,"TGCT"
"PCOLCE",0.712431837551558,1.83373219255108e-25,"TGCT"
"PLAT",0.712416031023391,1.84024095126252e-25,"TGCT"
"SEMA5A",0.711967125623443,2.03485208787571e-25,"TGCT"
"LDB2",0.711824866869938,2.10063583325852e-25,"TGCT"
"VSTM4",0.711720543784035,2.15019871041825e-25,"TGCT"
"SLIT2",0.710424408474325,2.87035318885488e-25,"TGCT"
"MECOM",0.70925156408432,3.72276332083522e-25,"TGCT"
"PPAN-P2RY11",-0.709115627942082,3.8363492607837e-25,"TGCT"
"TMEM117",0.708973369188577,3.95885798229891e-25,"TGCT"
"TBC1D8B",0.708878530019574,4.04265381041065e-25,"TGCT"
"FOXF2",0.708467560287227,4.4263239453219e-25,"TGCT"
"SLC44A4",0.708192526697118,4.70280662678917e-25,"TGCT"
"TACR1",0.70796491269151,4.94437141080533e-25,"TGCT"
"HOXA10",0.707167337729863,5.89079627643069e-25,"TGCT"
"AGO3",0.706915359221209,6.22517523753448e-25,"TGCT"
"COL1A1",0.706754132633904,6.44881816397681e-25,"TGCT"
"ITGA8",0.706652970853634,6.59314674096597e-25,"TGCT"
"PRDM5",0.706494905571962,6.82502530984069e-25,"TGCT"
"TM4SF18",0.706279936788888,7.15325898297286e-25,"TGCT"
"ZBTB47",0.706052322783281,7.51767508495584e-25,"TGCT"
"SDK1",0.705065995425648,9.31874581381194e-25,"TGCT"
"LRRC17",0.704926897977777,9.60462679516999e-25,"TGCT"
"RASL12",0.704607606108799,1.02937811801123e-24,"TGCT"
"LRIG3",0.703943731925777,1.18855438680628e-24,"TGCT"
"CITED2",0.703570697861032,1.28834093293184e-24,"TGCT"
"PTX3",0.703047548983805,1.44224864432926e-24,"TGCT"
"P2RY11",-0.70301746937518,1.45162618014872e-24,"TGCT"
"TRIM44",0.702903662372376,1.48765050611401e-24,"TGCT"
"SOX15",-0.702628628782267,1.57836782334513e-24,"TGCT"
"BRCC3",0.702416821304827,1.65190757737552e-24,"TGCT"
"DOC2B",0.702078561602049,1.77637491402716e-24,"TGCT"
"WIF1",0.701755878848473,1.9036598944974e-24,"TGCT"
"ALPK2",0.701594881840133,1.97046892182355e-24,"TGCT"
"NHLRC3",0.701291396499323,2.10271620054066e-24,"TGCT"
"PRICKLE3",0.701022685520481,2.22704797887278e-24,"TGCT"
"HES1",0.700785587597973,2.34271922610453e-24,"TGCT"
