"gene","spearman_correlation","p_value","cancer_type"
"SPARC",0.638069791501056,7.08625532385863e-51,"BLCA"
"STK32B",0.637574843123644,8.92004192662957e-51,"BLCA"
"TIMP2",0.637572181315818,8.93107893186567e-51,"BLCA"
"MN1",0.63632246254154,1.59388728366613e-50,"BLCA"
"LILRA6",0.636159890542009,1.71828875177872e-50,"BLCA"
"GPC6",0.634677169548685,3.40307010961375e-50,"BLCA"
"NID2",0.634091276070553,4.45342816788516e-50,"BLCA"
"SLC16A2",0.634037744157609,4.56410712030145e-50,"BLCA"
"EDNRA",0.633906132548438,4.84795494226806e-50,"BLCA"
"KATNAL1",0.63336800373296,6.20245391185636e-50,"BLCA"
"BMP1",0.63297050709762,7.43821080083193e-50,"BLCA"
"C5AR1",0.632918601845014,7.61663969558652e-50,"BLCA"
"CD14",0.632845697886226,7.87444451132306e-50,"BLCA"
"STX2",0.631782897172614,1.2779961284953e-49,"BLCA"
"HS3ST3B1",0.631052378802606,1.78078524936561e-49,"BLCA"
"FPR1",0.630427297598148,2.36369863798372e-49,"BLCA"
"MSRB3",0.62966720358563,3.33239837687344e-49,"BLCA"
"LILRA5",0.628967388976735,4.56799985498301e-49,"BLCA"
"VSIG4",0.628344580852564,6.04406665082054e-49,"BLCA"
"ADAMTS14",0.627538792472367,8.67460484910192e-49,"BLCA"
"SMIM3",0.626750601599464,1.23395084158025e-48,"BLCA"
"TENM3",0.626722505912007,1.24952593326515e-48,"BLCA"
"SULF1",0.625572455880061,2.08568515556054e-48,"BLCA"
"CCIN",0.625167086346174,2.49721073756459e-48,"BLCA"
"KLHL4",0.624748098418792,3.00723947325772e-48,"BLCA"
"CD300E",0.624393565021417,3.51858955404337e-48,"BLCA"
"DPP4",0.62438573322433,3.53080879058332e-48,"BLCA"
"COL16A1",0.624050197560049,4.09578958024806e-48,"BLCA"
"DEGS1",0.624017368596863,4.15566523452077e-48,"BLCA"
"LAMA4",0.623803684579725,4.56717832538888e-48,"BLCA"
"XIRP1",0.623484031192213,5.25935311504835e-48,"BLCA"
"ROR2",0.623354971179112,5.56744280464087e-48,"BLCA"
"ACTB",0.623283301149754,5.74619379184455e-48,"BLCA"
"GREM1",0.622932483110238,6.70670220989612e-48,"BLCA"
"CD300C",0.622919685376434,6.74460075620554e-48,"BLCA"
"ZEB2",0.621861452136064,1.07379936191149e-47,"BLCA"
"CCDC71L",0.621610059174726,1.19891569066141e-47,"BLCA"
"CD209",0.621010560901039,1.5586850524287e-47,"BLCA"
"ADAMTS6",0.620900983145538,1.63517168364461e-47,"BLCA"
"EFEMP1",0.620873329919791,1.65505502758966e-47,"BLCA"
"GAS1",0.620771146074917,1.73062998163213e-47,"BLCA"
"CALU",0.620341116232816,2.08801737723071e-47,"BLCA"
"THBS1",0.619998186657907,2.42471053573078e-47,"BLCA"
"AHNAK2",0.619566234399042,2.92634712793208e-47,"BLCA"
"FILIP1L",0.619235874472201,3.37830374744235e-47,"BLCA"
"JAZF1",0.61921960786882,3.40226357429021e-47,"BLCA"
"CD163",0.619214432131381,3.40992243801301e-47,"BLCA"
"BACH2",0.618838104948897,4.01513527010241e-47,"BLCA"
"LILRB2",0.618303945976697,5.06115551365362e-47,"BLCA"
"LATS2",0.617606552326301,6.8428281966455e-47,"BLCA"
"NEXN",0.617432943304765,7.37551234150912e-47,"BLCA"
"BNC2",0.616407703657141,1.1472013384335e-46,"BLCA"
"FPR3",0.616020706374892,1.35479263443597e-46,"BLCA"
"PMEPA1",0.615880813585818,1.43866335774858e-46,"BLCA"
"FAM20A",0.615313257006043,1.83509881233439e-46,"BLCA"
"SRPX",0.614853207886793,2.23449855186459e-46,"BLCA"
"MYLK",0.614577415020383,2.51409045032106e-46,"BLCA"
"CAMK2A",0.614422180732866,2.68644422162925e-46,"BLCA"
"IL7R",0.614248977510305,2.89260552951038e-46,"BLCA"
"CSF1R",0.614027899582539,3.17868508237783e-46,"BLCA"
"NRP1",0.613903238249358,3.35219101640044e-46,"BLCA"
"PDLIM3",0.61388076076105,3.3844601617629e-46,"BLCA"
"C3AR1",0.613147728461429,4.62373099237027e-46,"BLCA"
"RBBP8NL",-0.612324740362668,6.55694625964653e-46,"BLCA"
"NNMT",0.611160245284728,1.07300878845117e-45,"BLCA"
"MFGE8",0.610922752875369,1.18609185570678e-45,"BLCA"
"MSC",0.610589731140702,1.36481846143691e-45,"BLCA"
"COL8A2",0.609582236878584,2.08471906219675e-45,"BLCA"
"PTGS1",0.608163049672721,3.77641926196822e-45,"BLCA"
"KANK4",0.607381197350552,5.23213801073742e-45,"BLCA"
"MAP7D1",0.607252563518037,5.5199868160653e-45,"BLCA"
"SIGLEC9",0.607091472639839,5.90269867974998e-45,"BLCA"
"PDLIM7",0.60689928246825,6.39383941412254e-45,"BLCA"
"OLFML2B",0.606699055368454,6.94863015620927e-45,"BLCA"
"COL18A1",0.606296235117462,8.21340889133144e-45,"BLCA"
"CSGALNACT2",0.606094677113754,8.92942100485015e-45,"BLCA"
"PDPN",0.605910272982701,9.63853634667085e-45,"BLCA"
"MYADM",0.605647937033634,1.0744523143506e-44,"BLCA"
"NLRP3",0.605506565462434,1.139178849917e-44,"BLCA"
"AEBP1",0.60472236730127,1.57500952780264e-44,"BLCA"
"GLIPR2",0.604231855270234,1.92790891268769e-44,"BLCA"
"MRC1",0.603838647103058,2.26653360773774e-44,"BLCA"
"FSTL1",0.603530025273462,2.57307127684048e-44,"BLCA"
"ITGB3",0.602871079958329,3.37189486544645e-44,"BLCA"
"CFL2",0.602860580605238,3.38643519088389e-44,"BLCA"
"ALOX5AP",0.602814294724709,3.45128009129421e-44,"BLCA"
"F2R",0.602422565339659,4.05174288962572e-44,"BLCA"
"EHD2",0.601974346477413,4.86666047643231e-44,"BLCA"
"GALNT10",0.601803399263703,5.21858301116182e-44,"BLCA"
"HMGA2",0.601767465104197,5.29570819804229e-44,"BLCA"
"ADAMTS4",0.601766133954139,5.29858683599161e-44,"BLCA"
"ICAM1",0.601319689630445,6.3569820526893e-44,"BLCA"
"MMP14",0.601266305595713,6.49680798757555e-44,"BLCA"
"FPR2",0.599930587050643,1.11826893475671e-43,"BLCA"
"TUBB6",0.599894143661442,1.13492062761847e-43,"BLCA"
"WIPF1",0.599757652071256,1.19949969174154e-43,"BLCA"
"GNG2",0.599690219606332,1.23273573896487e-43,"BLCA"
"TLR6",0.599163033778584,1.52605862052578e-43,"BLCA"
"RGS4",0.599043843939267,1.6014225408228e-43,"BLCA"
"FNDC1",0.598855838922046,1.72786436791353e-43,"BLCA"
"TGFB2",0.598826610845028,1.74839111051694e-43,"BLCA"
"ANTXR1",0.598496103039974,1.99801809460515e-43,"BLCA"
"LGALS1",0.598364787187227,2.10673283075461e-43,"BLCA"
"WWTR1",0.598247667642886,2.20863006647708e-43,"BLCA"
"ACOT9",0.597749465944798,2.69953442428026e-43,"BLCA"
"FGF5",0.597394724729476,3.11359318084625e-43,"BLCA"
"COL15A1",0.597255700593086,3.2925185157345e-43,"BLCA"
"MPP1",0.596548251224237,4.3734959357207e-43,"BLCA"
"THEMIS2",0.596201033181164,5.02612280832518e-43,"BLCA"
"PDE4B",0.595998144273543,5.45123596434582e-43,"BLCA"
"OSCAR",0.595724865336746,6.08066341921598e-43,"BLCA"
"HCK",0.595269104685661,7.29448462299044e-43,"BLCA"
"TLN1",0.595099488375863,7.80511608472171e-43,"BLCA"
"RAB3IL1",0.594638256230913,9.37985628130172e-43,"BLCA"
